2022-01-03 01:25:24.926 | INFO     | __main__:<module>:80 - | start training .... |
2022-01-03 03:27:34.470 | INFO     | __main__:<module>:133 - | epoch : 34 | val done |
2022-01-03 03:30:56.962 | INFO     | __main__:<module>:108 - | epoch : 35 | training done |
2022-01-03 03:31:03.045 | INFO     | __main__:<module>:133 - | epoch : 35 | val done |
2022-01-03 03:34:27.517 | INFO     | __main__:<module>:108 - | epoch : 36 | training done |
2022-01-03 03:34:35.788 | INFO     | __main__:<module>:133 - | epoch : 36 | val done |
2022-01-03 03:37:57.489 | INFO     | __main__:<module>:108 - | epoch : 37 | training done |
2022-01-03 03:38:03.861 | INFO     | __main__:<module>:133 - | epoch : 37 | val done |
2022-01-03 03:41:28.187 | INFO     | __main__:<module>:108 - | epoch : 38 | training done |
2022-01-03 03:41:34.043 | INFO     | __main__:<module>:133 - | epoch : 38 | val done |
2022-01-03 03:44:56.581 | INFO     | __main__:<module>:108 - | epoch : 39 | training done |
2022-01-03 03:45:03.397 | INFO     | __main__:<module>:133 - | epoch : 39 | val done |
2022-01-03 03:48:26.253 | INFO     | __main__:<module>:108 - | epoch : 40 | training done |
2022-01-03 03:48:33.696 | INFO     | __main__:<module>:133 - | epoch : 40 | val done |
2022-01-03 03:51:56.102 | INFO     | __main__:<module>:108 - | epoch : 41 | training done |
2022-01-03 03:52:03.089 | INFO     | __main__:<module>:133 - | epoch : 41 | val done |
2022-01-03 03:55:25.791 | INFO     | __main__:<module>:108 - | epoch : 42 | training done |
2022-01-03 03:55:31.979 | INFO     | __main__:<module>:133 - | epoch : 42 | val done |
2022-01-03 03:58:58.161 | INFO     | __main__:<module>:108 - | epoch : 43 | training done |
2022-01-03 03:59:04.836 | INFO     | __main__:<module>:133 - | epoch : 43 | val done |
2022-01-03 04:02:26.025 | INFO     | __main__:<module>:108 - | epoch : 44 | training done |
2022-01-03 04:02:32.025 | INFO     | __main__:<module>:133 - | epoch : 44 | val done |
2022-01-03 04:05:55.246 | INFO     | __main__:<module>:108 - | epoch : 45 | training done |
2022-01-03 04:06:02.012 | INFO     | __main__:<module>:133 - | epoch : 45 | val done |
2022-01-03 04:09:22.284 | INFO     | __main__:<module>:108 - | epoch : 46 | training done |
2022-01-03 04:09:27.750 | INFO     | __main__:<module>:133 - | epoch : 46 | val done |
2022-01-03 04:12:49.057 | INFO     | __main__:<module>:108 - | epoch : 47 | training done |
2022-01-03 04:12:56.309 | INFO     | __main__:<module>:133 - | epoch : 47 | val done |
2022-01-03 04:16:20.121 | INFO     | __main__:<module>:108 - | epoch : 48 | training done |
2022-01-03 04:16:26.398 | INFO     | __main__:<module>:133 - | epoch : 48 | val done |
2022-01-03 04:19:51.134 | INFO     | __main__:<module>:108 - | epoch : 49 | training done |
2022-01-03 04:19:56.999 | INFO     | __main__:<module>:133 - | epoch : 49 | val done |
2022-01-03 04:23:19.101 | INFO     | __main__:<module>:108 - | epoch : 50 | training done |
2022-01-03 04:23:25.040 | INFO     | __main__:<module>:133 - | epoch : 50 | val done |
2022-01-03 04:26:49.485 | INFO     | __main__:<module>:108 - | epoch : 51 | training done |
2022-01-03 04:26:56.289 | INFO     | __main__:<module>:133 - | epoch : 51 | val done |
2022-01-03 04:30:19.489 | INFO     | __main__:<module>:108 - | epoch : 52 | training done |
2022-01-03 04:30:25.526 | INFO     | __main__:<module>:133 - | epoch : 52 | val done |
2022-01-03 04:33:49.409 | INFO     | __main__:<module>:108 - | epoch : 53 | training done |
2022-01-03 04:33:55.388 | INFO     | __main__:<module>:133 - | epoch : 53 | val done |
2022-01-03 04:37:19.367 | INFO     | __main__:<module>:108 - | epoch : 54 | training done |
2022-01-03 04:37:24.551 | INFO     | __main__:<module>:133 - | epoch : 54 | val done |
2022-01-03 04:40:47.943 | INFO     | __main__:<module>:108 - | epoch : 55 | training done |
2022-01-03 04:40:55.274 | INFO     | __main__:<module>:133 - | epoch : 55 | val done |
2022-01-03 04:44:16.889 | INFO     | __main__:<module>:108 - | epoch : 56 | training done |
2022-01-03 04:44:22.884 | INFO     | __main__:<module>:133 - | epoch : 56 | val done |
2022-01-03 04:47:49.486 | INFO     | __main__:<module>:108 - | epoch : 57 | training done |
2022-01-03 04:47:55.723 | INFO     | __main__:<module>:133 - | epoch : 57 | val done |
2022-01-03 04:51:16.858 | INFO     | __main__:<module>:108 - | epoch : 58 | training done |
2022-01-03 04:51:23.495 | INFO     | __main__:<module>:133 - | epoch : 58 | val done |
2022-01-03 04:54:47.311 | INFO     | __main__:<module>:108 - | epoch : 59 | training done |
2022-01-03 04:54:54.742 | INFO     | __main__:<module>:133 - | epoch : 59 | val done |
2022-01-03 04:58:18.479 | INFO     | __main__:<module>:108 - | epoch : 60 | training done |
2022-01-03 04:58:24.049 | INFO     | __main__:<module>:133 - | epoch : 60 | val done |
2022-01-03 05:01:48.145 | INFO     | __main__:<module>:108 - | epoch : 61 | training done |
2022-01-03 05:01:54.278 | INFO     | __main__:<module>:133 - | epoch : 61 | val done |
2022-01-03 05:05:17.076 | INFO     | __main__:<module>:108 - | epoch : 62 | training done |
2022-01-03 05:05:22.730 | INFO     | __main__:<module>:133 - | epoch : 62 | val done |
2022-01-03 05:08:46.029 | INFO     | __main__:<module>:108 - | epoch : 63 | training done |
2022-01-03 05:08:52.472 | INFO     | __main__:<module>:133 - | epoch : 63 | val done |
2022-01-03 05:12:14.327 | INFO     | __main__:<module>:108 - | epoch : 64 | training done |
2022-01-03 05:12:20.729 | INFO     | __main__:<module>:133 - | epoch : 64 | val done |
2022-01-03 05:15:43.254 | INFO     | __main__:<module>:108 - | epoch : 65 | training done |
2022-01-03 05:15:49.022 | INFO     | __main__:<module>:133 - | epoch : 65 | val done |
2022-01-03 05:19:14.207 | INFO     | __main__:<module>:108 - | epoch : 66 | training done |
2022-01-03 05:19:21.879 | INFO     | __main__:<module>:133 - | epoch : 66 | val done |
2022-01-03 05:22:44.840 | INFO     | __main__:<module>:108 - | epoch : 67 | training done |
2022-01-03 05:22:50.944 | INFO     | __main__:<module>:133 - | epoch : 67 | val done |
2022-01-03 05:26:10.440 | INFO     | __main__:<module>:108 - | epoch : 68 | training done |
2022-01-03 05:26:16.440 | INFO     | __main__:<module>:133 - | epoch : 68 | val done |
2022-01-03 05:28:39.077 | INFO     | __main__:<module>:108 - | epoch : 69 | training done |
2022-01-03 05:28:44.549 | INFO     | __main__:<module>:133 - | epoch : 69 | val done |
2022-01-03 05:30:54.585 | INFO     | __main__:<module>:108 - | epoch : 70 | training done |
2022-01-03 05:30:59.989 | INFO     | __main__:<module>:133 - | epoch : 70 | val done |
2022-01-03 05:33:04.047 | INFO     | __main__:<module>:108 - | epoch : 71 | training done |
2022-01-03 05:33:09.621 | INFO     | __main__:<module>:133 - | epoch : 71 | val done |
2022-01-03 05:35:14.808 | INFO     | __main__:<module>:108 - | epoch : 72 | training done |
2022-01-03 05:35:20.002 | INFO     | __main__:<module>:133 - | epoch : 72 | val done |
2022-01-03 05:37:24.030 | INFO     | __main__:<module>:108 - | epoch : 73 | training done |
2022-01-03 05:37:29.916 | INFO     | __main__:<module>:133 - | epoch : 73 | val done |
2022-01-03 05:39:37.699 | INFO     | __main__:<module>:108 - | epoch : 74 | training done |
2022-01-03 05:39:44.124 | INFO     | __main__:<module>:133 - | epoch : 74 | val done |
2022-01-03 05:41:51.986 | INFO     | __main__:<module>:108 - | epoch : 75 | training done |
2022-01-03 05:41:59.148 | INFO     | __main__:<module>:133 - | epoch : 75 | val done |
2022-01-03 05:44:09.008 | INFO     | __main__:<module>:108 - | epoch : 76 | training done |
2022-01-03 05:44:14.824 | INFO     | __main__:<module>:133 - | epoch : 76 | val done |
2022-01-03 05:46:16.908 | INFO     | __main__:<module>:108 - | epoch : 77 | training done |
2022-01-03 05:46:23.159 | INFO     | __main__:<module>:133 - | epoch : 77 | val done |
2022-01-03 05:48:25.937 | INFO     | __main__:<module>:108 - | epoch : 78 | training done |
2022-01-03 05:48:32.093 | INFO     | __main__:<module>:133 - | epoch : 78 | val done |
2022-01-03 05:50:34.400 | INFO     | __main__:<module>:108 - | epoch : 79 | training done |
2022-01-03 05:50:41.916 | INFO     | __main__:<module>:133 - | epoch : 79 | val done |
2022-01-03 05:52:47.798 | INFO     | __main__:<module>:108 - | epoch : 80 | training done |
2022-01-03 05:52:53.481 | INFO     | __main__:<module>:133 - | epoch : 80 | val done |
2022-01-03 05:55:06.886 | INFO     | __main__:<module>:108 - | epoch : 81 | training done |
2022-01-03 05:55:12.684 | INFO     | __main__:<module>:133 - | epoch : 81 | val done |
2022-01-03 05:57:20.211 | INFO     | __main__:<module>:108 - | epoch : 82 | training done |
2022-01-03 05:57:25.507 | INFO     | __main__:<module>:133 - | epoch : 82 | val done |
2022-01-03 05:59:31.177 | INFO     | __main__:<module>:108 - | epoch : 83 | training done |
2022-01-03 05:59:35.871 | INFO     | __main__:<module>:133 - | epoch : 83 | val done |
2022-01-03 06:01:37.705 | INFO     | __main__:<module>:108 - | epoch : 84 | training done |
2022-01-03 06:01:44.010 | INFO     | __main__:<module>:133 - | epoch : 84 | val done |
2022-01-03 06:03:48.772 | INFO     | __main__:<module>:108 - | epoch : 85 | training done |
2022-01-03 06:03:54.468 | INFO     | __main__:<module>:133 - | epoch : 85 | val done |
2022-01-03 06:06:02.574 | INFO     | __main__:<module>:108 - | epoch : 86 | training done |
2022-01-03 06:06:08.095 | INFO     | __main__:<module>:133 - | epoch : 86 | val done |
2022-01-03 06:08:11.070 | INFO     | __main__:<module>:108 - | epoch : 87 | training done |
2022-01-03 06:08:16.617 | INFO     | __main__:<module>:133 - | epoch : 87 | val done |
2022-01-03 06:10:20.631 | INFO     | __main__:<module>:108 - | epoch : 88 | training done |
2022-01-03 06:10:25.933 | INFO     | __main__:<module>:133 - | epoch : 88 | val done |
2022-01-03 06:12:29.963 | INFO     | __main__:<module>:108 - | epoch : 89 | training done |
2022-01-03 06:12:35.925 | INFO     | __main__:<module>:133 - | epoch : 89 | val done |
2022-01-03 06:14:42.615 | INFO     | __main__:<module>:108 - | epoch : 90 | training done |
2022-01-03 06:14:47.700 | INFO     | __main__:<module>:133 - | epoch : 90 | val done |
2022-01-03 06:16:51.041 | INFO     | __main__:<module>:108 - | epoch : 91 | training done |
2022-01-03 06:16:58.341 | INFO     | __main__:<module>:133 - | epoch : 91 | val done |
2022-01-03 06:19:01.574 | INFO     | __main__:<module>:108 - | epoch : 92 | training done |
2022-01-03 06:19:07.208 | INFO     | __main__:<module>:133 - | epoch : 92 | val done |
2022-01-03 06:21:13.099 | INFO     | __main__:<module>:108 - | epoch : 93 | training done |
2022-01-03 06:21:18.480 | INFO     | __main__:<module>:133 - | epoch : 93 | val done |
2022-01-03 06:23:27.133 | INFO     | __main__:<module>:108 - | epoch : 94 | training done |
2022-01-03 06:23:33.050 | INFO     | __main__:<module>:133 - | epoch : 94 | val done |
2022-01-03 06:25:40.375 | INFO     | __main__:<module>:108 - | epoch : 95 | training done |
2022-01-03 06:25:47.086 | INFO     | __main__:<module>:133 - | epoch : 95 | val done |
2022-01-03 06:27:55.209 | INFO     | __main__:<module>:108 - | epoch : 96 | training done |
2022-01-03 06:28:01.296 | INFO     | __main__:<module>:133 - | epoch : 96 | val done |
2022-01-03 06:30:07.952 | INFO     | __main__:<module>:108 - | epoch : 97 | training done |
2022-01-03 06:30:13.257 | INFO     | __main__:<module>:133 - | epoch : 97 | val done |
2022-01-03 06:32:25.249 | INFO     | __main__:<module>:108 - | epoch : 98 | training done |
2022-01-03 06:32:32.016 | INFO     | __main__:<module>:133 - | epoch : 98 | val done |
2022-01-03 06:34:44.389 | INFO     | __main__:<module>:108 - | epoch : 99 | training done |
2022-01-03 06:34:50.061 | INFO     | __main__:<module>:133 - | epoch : 99 | val done |
2022-01-03 06:36:53.266 | INFO     | __main__:<module>:108 - | epoch : 100 | training done |
2022-01-03 06:36:58.950 | INFO     | __main__:<module>:133 - | epoch : 100 | val done |
2022-01-03 06:39:04.969 | INFO     | __main__:<module>:108 - | epoch : 101 | training done |
2022-01-03 06:39:10.073 | INFO     | __main__:<module>:133 - | epoch : 101 | val done |
2022-01-03 06:41:14.976 | INFO     | __main__:<module>:108 - | epoch : 102 | training done |
2022-01-03 06:41:21.919 | INFO     | __main__:<module>:133 - | epoch : 102 | val done |
2022-01-03 06:43:29.173 | INFO     | __main__:<module>:108 - | epoch : 103 | training done |
2022-01-03 06:43:34.979 | INFO     | __main__:<module>:133 - | epoch : 103 | val done |
2022-01-03 06:45:43.827 | INFO     | __main__:<module>:108 - | epoch : 104 | training done |
2022-01-03 06:45:48.344 | INFO     | __main__:<module>:133 - | epoch : 104 | val done |
2022-01-03 06:47:54.450 | INFO     | __main__:<module>:108 - | epoch : 105 | training done |
2022-01-03 06:47:59.673 | INFO     | __main__:<module>:133 - | epoch : 105 | val done |
2022-01-03 06:50:11.628 | INFO     | __main__:<module>:108 - | epoch : 106 | training done |
2022-01-03 06:50:16.696 | INFO     | __main__:<module>:133 - | epoch : 106 | val done |
2022-01-03 06:52:20.243 | INFO     | __main__:<module>:108 - | epoch : 107 | training done |
2022-01-03 06:52:26.922 | INFO     | __main__:<module>:133 - | epoch : 107 | val done |
2022-01-03 06:54:31.916 | INFO     | __main__:<module>:108 - | epoch : 108 | training done |
2022-01-03 06:54:37.750 | INFO     | __main__:<module>:133 - | epoch : 108 | val done |
2022-01-03 06:56:39.770 | INFO     | __main__:<module>:108 - | epoch : 109 | training done |
2022-01-03 06:56:45.212 | INFO     | __main__:<module>:133 - | epoch : 109 | val done |
2022-01-03 06:58:46.211 | INFO     | __main__:<module>:108 - | epoch : 110 | training done |
2022-01-03 06:58:52.637 | INFO     | __main__:<module>:133 - | epoch : 110 | val done |
2022-01-03 07:00:57.805 | INFO     | __main__:<module>:108 - | epoch : 111 | training done |
2022-01-03 07:01:04.429 | INFO     | __main__:<module>:133 - | epoch : 111 | val done |
2022-01-03 07:03:09.413 | INFO     | __main__:<module>:108 - | epoch : 112 | training done |
2022-01-03 07:03:15.459 | INFO     | __main__:<module>:133 - | epoch : 112 | val done |
2022-01-03 07:05:19.062 | INFO     | __main__:<module>:108 - | epoch : 113 | training done |
2022-01-03 07:05:25.449 | INFO     | __main__:<module>:133 - | epoch : 113 | val done |
2022-01-03 07:07:29.892 | INFO     | __main__:<module>:108 - | epoch : 114 | training done |
2022-01-03 07:07:37.697 | INFO     | __main__:<module>:133 - | epoch : 114 | val done |
2022-01-03 07:09:41.317 | INFO     | __main__:<module>:108 - | epoch : 115 | training done |
2022-01-03 07:09:45.889 | INFO     | __main__:<module>:133 - | epoch : 115 | val done |
2022-01-03 07:11:50.610 | INFO     | __main__:<module>:108 - | epoch : 116 | training done |
2022-01-03 07:11:56.145 | INFO     | __main__:<module>:133 - | epoch : 116 | val done |
2022-01-03 07:14:06.895 | INFO     | __main__:<module>:108 - | epoch : 117 | training done |
2022-01-03 07:14:11.772 | INFO     | __main__:<module>:133 - | epoch : 117 | val done |
2022-01-03 07:16:20.702 | INFO     | __main__:<module>:108 - | epoch : 118 | training done |
2022-01-03 07:16:27.417 | INFO     | __main__:<module>:133 - | epoch : 118 | val done |
2022-01-03 07:18:31.598 | INFO     | __main__:<module>:108 - | epoch : 119 | training done |
2022-01-03 07:18:38.367 | INFO     | __main__:<module>:133 - | epoch : 119 | val done |
2022-01-03 07:20:41.923 | INFO     | __main__:<module>:108 - | epoch : 120 | training done |
2022-01-03 07:20:48.467 | INFO     | __main__:<module>:133 - | epoch : 120 | val done |
2022-01-03 07:23:02.165 | INFO     | __main__:<module>:108 - | epoch : 121 | training done |
2022-01-03 07:23:08.424 | INFO     | __main__:<module>:133 - | epoch : 121 | val done |
2022-01-03 07:25:15.465 | INFO     | __main__:<module>:108 - | epoch : 122 | training done |
2022-01-03 07:25:21.910 | INFO     | __main__:<module>:133 - | epoch : 122 | val done |
2022-01-03 07:27:26.681 | INFO     | __main__:<module>:108 - | epoch : 123 | training done |
2022-01-03 07:27:32.056 | INFO     | __main__:<module>:133 - | epoch : 123 | val done |
2022-01-03 07:29:36.612 | INFO     | __main__:<module>:108 - | epoch : 124 | training done |
2022-01-03 07:29:42.253 | INFO     | __main__:<module>:133 - | epoch : 124 | val done |
2022-01-03 07:31:44.163 | INFO     | __main__:<module>:108 - | epoch : 125 | training done |
2022-01-03 07:31:50.145 | INFO     | __main__:<module>:133 - | epoch : 125 | val done |
2022-01-03 07:33:55.461 | INFO     | __main__:<module>:108 - | epoch : 126 | training done |
2022-01-03 07:34:01.157 | INFO     | __main__:<module>:133 - | epoch : 126 | val done |
2022-01-03 07:36:09.633 | INFO     | __main__:<module>:108 - | epoch : 127 | training done |
2022-01-03 07:36:16.206 | INFO     | __main__:<module>:133 - | epoch : 127 | val done |
2022-01-03 07:38:29.036 | INFO     | __main__:<module>:108 - | epoch : 128 | training done |
2022-01-03 07:38:35.461 | INFO     | __main__:<module>:133 - | epoch : 128 | val done |
2022-01-03 07:40:40.393 | INFO     | __main__:<module>:108 - | epoch : 129 | training done |
2022-01-03 07:40:45.349 | INFO     | __main__:<module>:133 - | epoch : 129 | val done |
2022-01-03 07:42:52.200 | INFO     | __main__:<module>:108 - | epoch : 130 | training done |
2022-01-03 07:42:58.378 | INFO     | __main__:<module>:133 - | epoch : 130 | val done |
2022-01-03 07:45:00.316 | INFO     | __main__:<module>:108 - | epoch : 131 | training done |
2022-01-03 07:45:05.683 | INFO     | __main__:<module>:133 - | epoch : 131 | val done |
2022-01-03 07:47:09.793 | INFO     | __main__:<module>:108 - | epoch : 132 | training done |
2022-01-03 07:47:16.445 | INFO     | __main__:<module>:133 - | epoch : 132 | val done |
2022-01-03 07:49:22.517 | INFO     | __main__:<module>:108 - | epoch : 133 | training done |
2022-01-03 07:49:28.718 | INFO     | __main__:<module>:133 - | epoch : 133 | val done |
2022-01-03 07:51:34.989 | INFO     | __main__:<module>:108 - | epoch : 134 | training done |
2022-01-03 07:51:41.635 | INFO     | __main__:<module>:133 - | epoch : 134 | val done |
2022-01-03 07:53:47.928 | INFO     | __main__:<module>:108 - | epoch : 135 | training done |
2022-01-03 07:53:53.328 | INFO     | __main__:<module>:133 - | epoch : 135 | val done |
2022-01-03 07:55:57.292 | INFO     | __main__:<module>:108 - | epoch : 136 | training done |
2022-01-03 07:56:03.310 | INFO     | __main__:<module>:133 - | epoch : 136 | val done |
2022-01-03 07:58:10.579 | INFO     | __main__:<module>:108 - | epoch : 137 | training done |
2022-01-03 07:58:16.144 | INFO     | __main__:<module>:133 - | epoch : 137 | val done |
2022-01-03 08:00:22.223 | INFO     | __main__:<module>:108 - | epoch : 138 | training done |
2022-01-03 08:00:28.700 | INFO     | __main__:<module>:133 - | epoch : 138 | val done |
2022-01-03 08:02:38.880 | INFO     | __main__:<module>:108 - | epoch : 139 | training done |
2022-01-03 08:02:43.733 | INFO     | __main__:<module>:133 - | epoch : 139 | val done |
2022-01-03 08:04:49.571 | INFO     | __main__:<module>:108 - | epoch : 140 | training done |
2022-01-03 08:04:55.494 | INFO     | __main__:<module>:133 - | epoch : 140 | val done |
2022-01-03 08:07:02.517 | INFO     | __main__:<module>:108 - | epoch : 141 | training done |
2022-01-03 08:07:10.452 | INFO     | __main__:<module>:133 - | epoch : 141 | val done |
2022-01-03 08:09:12.165 | INFO     | __main__:<module>:108 - | epoch : 142 | training done |
2022-01-03 08:09:17.362 | INFO     | __main__:<module>:133 - | epoch : 142 | val done |
2022-01-03 08:11:20.056 | INFO     | __main__:<module>:108 - | epoch : 143 | training done |
2022-01-03 08:11:25.685 | INFO     | __main__:<module>:133 - | epoch : 143 | val done |
2022-01-03 08:13:28.610 | INFO     | __main__:<module>:108 - | epoch : 144 | training done |
2022-01-03 08:13:34.237 | INFO     | __main__:<module>:133 - | epoch : 144 | val done |
2022-01-03 08:15:36.334 | INFO     | __main__:<module>:108 - | epoch : 145 | training done |
2022-01-03 08:15:42.962 | INFO     | __main__:<module>:133 - | epoch : 145 | val done |
2022-01-03 08:17:52.804 | INFO     | __main__:<module>:108 - | epoch : 146 | training done |
2022-01-03 08:17:59.036 | INFO     | __main__:<module>:133 - | epoch : 146 | val done |
2022-01-03 08:20:04.782 | INFO     | __main__:<module>:108 - | epoch : 147 | training done |
2022-01-03 08:20:11.425 | INFO     | __main__:<module>:133 - | epoch : 147 | val done |
2022-01-03 08:22:16.629 | INFO     | __main__:<module>:108 - | epoch : 148 | training done |
2022-01-03 08:22:22.202 | INFO     | __main__:<module>:133 - | epoch : 148 | val done |
2022-01-03 08:24:28.713 | INFO     | __main__:<module>:108 - | epoch : 149 | training done |
2022-01-03 08:24:34.386 | INFO     | __main__:<module>:133 - | epoch : 149 | val done |
2022-01-03 08:26:38.444 | INFO     | __main__:<module>:108 - | epoch : 150 | training done |
2022-01-03 08:26:44.181 | INFO     | __main__:<module>:133 - | epoch : 150 | val done |
2022-01-03 08:28:49.337 | INFO     | __main__:<module>:108 - | epoch : 151 | training done |
2022-01-03 08:28:54.662 | INFO     | __main__:<module>:133 - | epoch : 151 | val done |
2022-01-03 08:31:00.453 | INFO     | __main__:<module>:108 - | epoch : 152 | training done |
2022-01-03 08:31:06.252 | INFO     | __main__:<module>:133 - | epoch : 152 | val done |
2022-01-03 08:33:15.622 | INFO     | __main__:<module>:108 - | epoch : 153 | training done |
